product_id,archetype,unit_price,annual_qty,annual_value,criticality,substitutability,avg_lead_time,lead_time_std,nb_suppliers,demand_variability,stockout_history,abc_class
SKU-0768,consumable,17.11,48723,833650.53,1.0,3,2.5,0.9,5,0.456,0.0,C
SKU-2508,standard,1177.17,708,833436.36,3.0,2,8.4,5.7,3,0.189,1.0,C
SKU-2108,consumable,26.85,31036,833316.6,1.0,3,2.5,1.1,5,0.415,0.0,C
SKU-2289,standard,464.03,1793,832005.79,3.0,3,19.2,1.7,3,0.182,1.0,C
SKU-2636,standard,635.98,1307,831225.86,3.0,3,16.1,6.4,3,0.184,1.0,C
SKU-1226,standard,223.87,3713,831229.31,2.0,3,8.6,5.6,3,0.216,1.0,C
SKU-2430,consumable,37.93,21897,830553.21,2.0,5,3.3,0.6,5,0.432,0.0,C
SKU-0261,standard,209.04,3957,827171.28,3.0,3,10.5,4.6,3,0.299,1.0,C
SKU-1346,standard,613.18,1349,827179.82,2.0,3,10.3,1.6,2,0.313,0.0,C
SKU-3303,standard,1338.17,618,826989.06,2.0,3,26.6,2.2,3,0.289,1.0,C
SKU-2718,consumable,34.88,23650,824912.0,2.0,3,2.5,1.7,5,0.348,0.0,C
SKU-1361,consumable,26.3,31346,824399.8,2.0,5,5.7,2.0,5,0.617,0.0,C
SKU-3485,standard,972.92,847,824063.24,3.0,2,26.1,1.6,3,0.214,1.0,C
SKU-1679,expensive_strategic,20587.97,40,823518.8,4.0,2,28.3,5.3,3,0.1,0.0,C
SKU-2313,standard,262.39,3138,823379.82,3.0,3,12.9,6.6,3,0.338,1.0,C
SKU-0311,standard,1942.03,423,821478.69,3.0,3,9.6,5.4,2,0.315,1.0,C
SKU-3309,standard,175.86,4671,821442.06,2.0,2,29.5,6.1,3,0.106,1.0,C
SKU-1496,standard,794.27,1032,819686.64,3.0,3,14.9,4.9,2,0.324,0.0,C
SKU-3085,standard,584.83,1396,816422.68,3.0,3,25.3,6.8,2,0.282,1.0,C
SKU-3447,consumable,31.7,25703,814785.1,2.0,3,6.5,1.1,5,0.646,0.0,C
SKU-2254,consumable,30.33,26817,813359.61,2.0,3,6.0,1.9,4,0.382,0.0,C
SKU-2919,standard,490.85,1655,812356.75,3.0,2,21.4,5.9,3,0.235,0.0,C
SKU-1500,consumable,17.1,47485,811993.5,2.0,3,9.2,0.9,3,0.496,0.0,C
SKU-2926,consumable,31.01,26130,810291.3,1.0,4,2.9,1.8,4,0.362,0.0,C
SKU-1479,consumable,47.3,17130,810249.0,2.0,5,2.0,1.0,3,0.756,0.0,C
SKU-1612,standard,350.99,2303,808329.97,2.0,3,7.7,5.0,2,0.344,1.0,C
SKU-2689,standard,1611.71,501,807466.71,3.0,3,24.5,3.1,3,0.186,1.0,C
SKU-3204,consumable,48.86,16515,806922.9,1.0,5,9.8,1.5,3,0.382,0.0,C
SKU-3238,consumable,21.14,38081,805032.34,1.0,4,7.8,0.6,3,0.764,0.0,C
SKU-0144,expensive_strategic,21745.41,37,804580.17,4.0,2,41.0,3.4,3,0.184,2.0,C
SKU-2435,consumable,40.66,19782,804336.12,2.0,5,5.6,0.8,4,0.643,0.0,C
SKU-1449,consumable,43.26,18580,803770.8,1.0,4,3.3,0.6,3,0.531,0.0,C
SKU-2502,consumable,21.32,37636,802399.52,1.0,5,4.3,1.4,1,0.421,0.0,C
SKU-1184,consumable,43.1,18562,800022.2,2.0,4,8.8,1.3,5,0.482,0.0,C
SKU-2416,consumable,21.52,37098,798348.96,1.0,5,5.5,1.4,5,0.766,0.0,C
SKU-0571,standard,1039.4172661348805,839,872071.09,2.0,3,14.4,6.8,3,0.137,1.0,C
SKU-1740,standard,296.83,2683,796394.89,3.0,2,14.0,4.9,3,0.158,0.0,C
SKU-3262,standard,430.22,1846,794186.12,2.0,3,14.1,6.0,2,0.145,0.0,C
SKU-1474,standard,169.48,4667,790963.16,2.0,3,16.5,2.2,3,0.279,0.0,C
SKU-2714,standard,363.95,2173,790863.35,2.0,2,27.6,6.6,3,0.161,1.0,C
SKU-2441,standard,823.27,960,790339.2,3.0,3,12.5,4.4,3,0.313,0.0,C
SKU-1396,consumable,16.76,47019,788038.44,1.0,5,2.2,0.7,5,0.327,0.0,C
SKU-2867,standard,325.66,2419,787771.54,3.0,2,18.9,2.5,2,0.286,0.0,C
SKU-3251,standard,1101.15,715,787322.25,3.0,2,16.2,3.0,3,0.1,0.0,C
SKU-2194,standard,168.26,4679,787288.54,3.0,2,23.1,5.4,3,0.15,1.0,C
SKU-1934,standard,168.75,4664,787050.0,3.0,3,22.0,2.9,3,0.282,1.0,C
SKU-0624,standard,196.13,4012,786873.56,3.0,2,17.1,6.2,2,0.123,0.0,C
SKU-0040,standard,669.89,1174,786450.86,3.0,2,10.8,1.7,2,0.189,0.0,C
SKU-0359,consumable,21.37,36790,786202.3,1.0,3,6.3,0.6,4,0.402,0.0,C
SKU-0052,consumable,33.16,23673,784996.68,2.0,3,9.4,1.8,5,0.509,0.0,C
SKU-1879,expensive_strategic,16672.62,47,783613.14,5.0,2,15.7,9.6,2,0.166,2.0,C
SKU-1304,standard,541.15,1448,783585.2,2.0,3,15.0,5.6,3,0.301,1.0,C
SKU-3493,consumable,21.84,35883,783684.72,2.0,5,6.0,2.0,5,0.631,0.0,C
SKU-2279,standard,211.4,3705,783237.0,2.0,3,13.4,3.0,2,0.246,1.0,C
SKU-1175,standard,231.35,3385,783119.75,2.0,3,29.2,1.0,3,0.156,1.0,C
SKU-0837,consumable,16.5,47353,781324.5,2.0,3,2.2,1.1,4,0.516,0.0,C
SKU-2620,expensive_strategic,15296.52,51,780122.52,4.0,2,30.5,6.3,2,0.189,1.0,C
SKU-1131,standard,181.73,4288,779258.24,2.0,2,25.4,1.4,3,0.312,1.0,C
SKU-1216,expensive_strategic,32311.5,24,775476.0,4.0,2,25.1,6.4,3,0.177,0.0,C
SKU-0085,expensive_strategic,13775.4,56,771422.4,5.0,1,38.0,4.8,3,0.127,2.0,C
SKU-1443,standard,180.31,4275,770825.25,3.0,2,15.9,2.5,2,0.169,1.0,C
SKU-1570,standard,655.14,1175,769789.5,3.0,3,24.5,1.3,2,0.131,1.0,C
SKU-0712,standard,816.78,940,767773.2,3.0,3,17.0,6.7,2,0.176,1.0,C
SKU-2952,standard,781.01,983,767732.83,2.0,2,27.5,3.7,3,0.23,0.0,C
SKU-0337,consumable,27.7,27691,767040.7,2.0,3,3.3,0.7,4,0.569,0.0,C
SKU-1181,consumable,47.41,16169,766572.29,1.0,4,2.1,1.5,3,0.773,0.0,C
SKU-2025,standard,174.47,4391,766097.77,3.0,3,18.2,3.7,2,0.291,0.0,C
SKU-0236,standard,1039.4172661348805,3291,3420722.22,3.0,2,18.6,3.0,3,0.309,0.0,C
SKU-0606,standard,237.89,3212,764102.68,2.0,3,28.9,3.4,3,0.308,0.0,C
SKU-1701,consumable,28.06,27206,763400.36,1.0,4,2.5,1.8,4,0.772,0.0,C
SKU-0716,consumable,16.35,46638,762531.3,1.0,3,6.7,0.6,3,0.651,0.0,C
SKU-1849,consumable,20.78,36549,759488.22,2.0,5,7.3,1.2,3,0.373,0.0,C
SKU-2072,standard,599.3,1267,759313.1,2.0,5,28.2,4.6,3,0.24,1.0,C
SKU-1991,consumable,29.27,25937,759175.99,2.0,5,8.3,1.5,3,0.329,0.0,C
SKU-1663,consumable,16.8,45042,756705.6,2.0,3,2.5,1.1,4,0.41,0.0,C
SKU-3104,standard,267.13,2833,756779.29,3.0,3,23.5,4.1,2,0.226,1.0,C
SKU-0546,standard,227.28,3329,756615.12,2.0,3,19.1,6.8,3,0.28,0.0,C
SKU-0152,expensive_strategic,5290.9,143,756598.7,4.0,1,22.3,3.6,2,0.138,2.0,C
SKU-3193,consumable,29.03,26036,755825.08,2.0,3,3.3,1.6,4,0.521,0.0,C
SKU-0532,consumable,30.73,24574,755159.02,1.0,5,6.0,0.9,5,0.478,0.0,C
SKU-0044,consumable,30.15,25000,753750.0,2.0,5,7.3,1.3,5,0.386,0.0,C
SKU-1748,expensive_strategic,17524.72,43,753562.96,5.0,2,17.3,5.8,2,0.136,1.0,C
SKU-1962,standard,1784.23,422,752945.06,2.0,3,21.1,3.6,2,0.326,0.0,C
SKU-0228,standard,260.1,2894,752729.4,2.0,5,112.0,3.6,3,0.285,0.0,C
SKU-0489,consumable,17.53,42916,752317.48,1.0,3,8.9,1.2,4,0.306,0.0,C
SKU-2973,consumable,18.28,41041,750229.48,1.0,4,2.4,1.0,3,0.767,0.0,C
SKU-0549,standard,256.62,2920,749330.4,3.0,3,13.4,2.9,1,0.288,1.0,C
SKU-2722,consumable,31.46,23820,749377.2,1.0,3,6.4,0.6,5,0.709,0.0,C
SKU-3406,consumable,19.6,38148,747700.8,1.0,5,7.6,1.9,3,0.345,0.0,C
SKU-2380,consumable,20.75,35968,746336.0,1.0,5,6.2,1.5,3,0.741,0.0,C
SKU-2326,consumable,25.08,29750,746130.0,1.0,3,2.9,0.7,3,0.71,0.0,C
SKU-0892,consumable,15.56,47947,746055.32,1.0,5,6.1,0.7,3,0.326,0.0,C
SKU-3249,consumable,15.12,49109,742528.08,1.0,5,7.0,1.9,5,0.433,0.0,C
SKU-2210,consumable,44.9,16533,742331.7,2.0,4,7.8,1.0,3,0.611,0.0,C
SKU-1522,consumable,14.99,49470,741555.3,2.0,5,6.7,0.6,4,0.784,0.0,C
SKU-0377,consumable,41.09,18043,741386.87,1.0,3,6.0,1.6,4,0.462,0.0,C
SKU-1013,consumable,32.58,22742,740934.36,2.0,3,6.0,2.0,4,0.64,0.0,C
SKU-1239,consumable,30.35,24395,740388.25,1.0,3,6.3,1.3,5,0.403,0.0,C
SKU-3147,consumable,27.17,27220,739567.4,1.0,5,8.7,0.8,5,0.595,0.0,C
SKU-0717,consumable,39.84,18493,736761.12,2.0,5,7.7,1.5,4,0.506,0.0,C
SKU-3478,standard,1388.03,530,735655.9,3.0,2,23.9,1.1,2,0.251,0.0,C
SKU-2571,standard,342.1,2146,734146.6,2.0,3,16.7,2.2,3,0.127,0.0,C
SKU-0317,standard,225.51,3255,734035.05,2.0,2,18.0,3.1,2,0.287,1.0,C
SKU-1159,consumable,19.24,38130,733621.2,2.0,3,3.4,1.0,5,0.753,0.0,C
SKU-1672,consumable,21.16,34645,733088.2,2.0,3,8.8,1.0,4,0.372,0.0,C
SKU-2096,consumable,17.76,41213,731942.88,2.0,3,9.7,0.9,5,0.678,0.0,C
SKU-0468,consumable,24.06,30401,731448.06,1.0,5,4.8,0.8,5,0.492,0.0,C
SKU-3300,consumable,40.08,18217,730137.36,2.0,4,3.4,1.8,5,0.674,0.0,C
SKU-1328,consumable,21.95,33252,729881.4,1.0,4,3.7,2.0,5,0.546,0.0,C
SKU-1954,standard,1881.81,387,728260.47,3.0,3,27.9,3.5,3,0.196,0.0,C
SKU-2657,consumable,29.61,24593,728198.73,2.0,3,5.6,1.3,3,0.381,0.0,C
SKU-0287,standard,275.65,2640,727716.0,2.0,2,12.6,6.8,2,0.238,1.0,C
SKU-0991,consumable,16.52,43840,724236.8,2.0,5,6.7,0.8,5,0.526,0.0,C
SKU-3324,standard,854.03,847,723363.41,3.0,2,22.7,3.0,3,0.13,0.0,C
SKU-2889,consumable,26.01,27798,723025.98,1.0,3,9.8,0.8,4,0.791,0.0,C
SKU-3197,consumable,39.14,18423,721076.22,1.0,5,2.6,1.9,3,0.355,0.0,C
SKU-2480,consumable,44.39,16229,720405.31,1.0,5,34.0,1.8,5,0.669,0.0,C
SKU-3004,standard,1110.25,648,719442.0,3.0,3,12.3,5.0,2,0.33,0.0,C
SKU-1642,consumable,39.2,18341,718967.2,1.0,5,8.1,1.3,4,0.468,0.0,C
SKU-1811,standard,752.21,954,717608.34,2.0,2,23.2,3.1,3,0.202,0.0,C
SKU-2582,consumable,31.94,22465,717532.1,1.0,4,5.1,1.6,3,0.373,0.0,C
SKU-3409,expensive_strategic,27702.033854166668,36,997273.22,4.0,1,27.0,4.6,3,0.142,1.0,C
SKU-2579,standard,863.79,829,716081.91,3.0,2,18.9,3.1,2,0.118,0.0,C
SKU-1419,standard,1760.6,406,714803.6,3.0,3,14.8,2.2,3,0.11,1.0,C
SKU-2451,expensive_strategic,27433.68,26,713275.68,4.0,2,22.1,7.0,3,0.125,2.0,C
SKU-2355,standard,522.53,1364,712730.92,3.0,3,22.2,4.6,2,0.182,1.0,C
SKU-0592,standard,511.95,1387,710074.65,2.0,3,14.7,1.4,2,0.206,0.0,C
SKU-3046,standard,625.33,1132,707873.56,3.0,3,8.3,5.3,2,0.224,1.0,C
SKU-3139,standard,1966.13,360,707806.8,3.0,3,18.9,2.7,2,0.222,0.0,C
SKU-1302,consumable,15.69,45052,706865.88,2.0,3,9.8,1.0,5,0.413,0.0,C
SKU-2461,consumable,43.25,16316,705667.0,2.0,3,6.0,1.3,4,0.424,0.0,C
SKU-3086,standard,169.47,4157,704486.79,2.0,3,17.9,1.9,2,0.327,0.0,C
SKU-1803,standard,166.5,4223,703129.5,3.0,2,17.8,5.2,3,0.229,1.0,C
SKU-0518,consumable,31.15,22550,702432.5,2.0,5,3.7,1.3,5,0.32,0.0,C
SKU-2706,consumable,21.11,33259,702097.49,1.0,5,5.9,1.0,5,0.759,0.0,C
SKU-0048,standard,245.24,2858,700895.92,2.0,3,15.3,5.8,2,0.239,0.0,C
SKU-1081,consumable,36.03,19448,700711.44,1.0,4,5.6,1.4,3,0.626,0.0,C
SKU-1244,consumable,16.79,41658,699437.82,1.0,3,4.5,2.0,3,0.381,0.0,C
SKU-0992,standard,562.22,1243,698839.46,3.0,2,27.6,6.6,2,0.148,1.0,C
SKU-2624,consumable,31.79,21926,697027.54,2.0,3,9.1,0.6,3,0.307,0.0,C
SKU-0021,standard,176.11,3957,696867.27,3.0,3,28.3,5.7,2,0.217,0.0,C
SKU-0519,consumable,20.75,33584,696868.0,1.0,4,4.6,0.6,4,0.364,0.0,C
SKU-1099,consumable,33.73,20644,696322.12,2.0,3,5.5,1.2,4,0.551,0.0,C
SKU-1729,consumable,21.51,32325,695310.75,1.0,5,7.4,1.1,4,0.658,0.0,C
SKU-0306,consumable,32.67,21245,694074.15,2.0,5,4.0,1.7,4,0.341,0.0,C
SKU-1272,consumable,16.85,41110,692703.5,2.0,5,3.9,1.5,3,0.708,0.0,C
SKU-1441,consumable,32.41,21287,689911.67,2.0,3,9.3,0.8,3,0.58,0.0,C
SKU-1400,standard,988.89,697,689256.33,3.0,3,18.9,4.7,2,0.22,1.0,C
SKU-2504,consumable,28.65,24051,689061.15,2.0,4,7.8,1.1,4,0.321,0.0,C
SKU-1243,consumable,23.02,29931,689011.62,1.0,4,9.0,1.8,3,0.446,0.0,C
SKU-2336,standard,141.83,4850,687875.5,3.0,2,15.9,6.9,3,0.162,0.0,C
SKU-0525,consumable,18.75,36645,687093.75,1.0,5,2.9,0.6,4,0.621,0.0,C
SKU-0844,consumable,31.0,22119,685689.0,2.0,4,2.8,1.4,5,0.36,0.0,C
SKU-0718,consumable,17.31,39596,685406.76,1.0,3,7.3,0.6,5,0.699,0.0,C
SKU-3484,consumable,22.27,30697,683622.19,1.0,4,5.4,1.9,3,0.768,0.0,C
SKU-2910,expensive_strategic,9614.67,71,682641.57,5.0,1,23.8,4.8,3,0.115,1.0,C
SKU-0596,standard,974.19,700,681933.0,3.0,2,25.8,6.1,2,0.153,0.0,C
SKU-0531,consumable,41.96,16222,680675.12,2.0,4,3.7,0.9,4,0.383,0.0,C
SKU-1296,expensive_strategic,20598.82,33,679761.06,5.0,1,23.7,7.4,2,0.116,0.0,C
SKU-1489,standard,167.55,4057,679750.35,3.0,2,13.8,2.5,2,0.202,1.0,C
SKU-1002,standard,481.46,1407,677414.22,3.0,2,17.6,1.2,3,0.256,1.0,C
SKU-2206,consumable,44.58,15141,674985.78,2.0,4,2.8,1.1,4,0.729,0.0,C
SKU-2905,standard,396.49,1699,673636.51,3.0,2,29.3,6.7,3,0.312,0.0,C
SKU-0932,consumable,20.24,33210,672170.4,1.0,4,7.6,1.1,4,0.512,0.0,C
SKU-0329,standard,136.42,4923,671595.66,2.0,3,11.8,5.7,2,0.144,1.0,C
SKU-0949,consumable,20.56,32587,669988.72,1.0,3,5.1,1.5,3,0.326,0.0,C
SKU-1829,consumable,40.26,16615,668919.9,2.0,4,7.5,1.5,5,0.794,0.0,C
SKU-1997,consumable,29.33,22788,668372.04,2.0,3,4.6,1.2,3,0.758,0.0,C
SKU-1268,standard,223.59,2988,668086.92,2.0,2,16.6,5.2,2,0.349,1.0,C
SKU-0659,standard,163.31,4084,666958.04,3.0,2,14.0,5.2,2,0.309,0.0,C
SKU-0536,consumable,14.04,47484,666675.36,1.0,5,7.2,0.7,4,0.339,0.0,C
SKU-1085,consumable,15.59,42735,666238.65,1.0,3,8.4,0.9,4,0.319,0.0,C
SKU-0162,standard,890.9,748,666393.2,3.0,3,24.4,5.6,3,0.27,1.0,C
SKU-3338,consumable,41.85,15913,665959.05,2.0,4,5.8,1.7,3,0.373,0.0,C
SKU-0620,standard,240.93,2764,665930.52,2.0,3,27.6,1.7,2,0.303,1.0,C
SKU-2544,standard,974.72,683,665733.76,3.0,3,12.8,6.9,2,0.335,0.0,C
SKU-2758,consumable,13.39,49408,661573.12,1.0,3,5.4,0.8,3,0.665,0.0,C
SKU-1394,standard,428.05,1545,661337.25,3.0,2,12.4,4.5,2,0.121,0.0,C
SKU-1745,standard,366.07,1802,659658.14,2.0,3,10.5,1.1,3,0.138,1.0,C
SKU-2351,standard,1346.49,489,658433.61,3.0,3,22.1,3.2,3,0.211,0.0,C
SKU-2565,standard,260.53,2526,658098.78,3.0,2,25.2,5.7,2,0.201,0.0,C
SKU-2075,consumable,26.77,24581,658033.37,1.0,4,3.8,1.3,4,0.427,0.0,C
SKU-0297,consumable,14.12,46528,656975.36,2.0,3,8.9,1.8,5,0.622,0.0,C
SKU-0266,standard,157.79,4134,652303.86,3.0,2,12.1,2.0,3,0.114,1.0,C
SKU-1383,consumable,13.12,49673,651709.76,1.0,5,6.8,1.5,5,0.523,0.0,C
SKU-2302,standard,148.48,4378,650045.44,2.0,2,17.3,5.1,2,0.289,1.0,C
SKU-1480,standard,820.95,791,649371.45,3.0,2,20.1,4.9,3,0.234,0.0,C
SKU-2577,consumable,35.89,18088,649178.32,1.0,4,6.0,1.3,3,0.605,0.0,C
SKU-2697,standard,229.59,2816,646525.44,2.0,3,28.1,3.8,2,0.286,1.0,C
SKU-2668,standard,193.63,3332,645175.16,3.0,3,23.1,5.3,3,0.116,0.0,C
SKU-3011,standard,206.83,3119,645102.77,2.0,2,17.0,2.4,2,0.182,1.0,C
SKU-3250,standard,197.32,3268,644841.76,2.0,3,22.9,6.0,2,0.23,1.0,C
SKU-0921,consumable,17.81,36191,644561.71,1.0,3,9.3,1.3,3,0.414,0.0,C
SKU-1335,consumable,34.95,18426,643988.7,1.0,5,7.3,1.0,5,0.773,0.0,C
SKU-1141,consumable,13.38,48137,644073.06,1.0,3,8.0,0.6,4,0.66,0.0,C
SKU-0907,consumable,23.72,27118,643238.96,2.0,4,2.3,1.4,5,0.779,0.0,C
SKU-0999,consumable,28.25,22725,641981.25,1.0,5,5.9,0.6,5,0.634,0.0,C
SKU-0179,consumable,13.19,48662,641851.78,1.0,3,3.1,2.0,3,0.37,0.0,C
SKU-2554,consumable,20.89,30678,640863.42,2.0,3,3.5,1.7,5,0.568,0.0,C
SKU-2083,standard,1269.01,505,640850.05,3.0,3,27.3,4.4,2,0.166,0.0,C
SKU-0861,consumable,30.37,21079,640169.23,2.0,5,5.2,0.7,5,0.643,0.0,C
SKU-0158,consumable,20.62,31024,639714.88,1.0,5,5.1,1.8,3,0.699,0.0,C
SKU-2763,standard,531.67,1201,638535.67,2.0,2,21.0,4.4,3,0.282,1.0,C
SKU-0265,consumable,38.09,16728,637169.52,2.0,4,8.9,1.2,3,0.356,0.0,C
SKU-2462,consumable,38.8,16419,637057.2,1.0,4,6.2,0.5,5,0.398,0.0,C
SKU-1263,expensive_strategic,5938.04,107,635370.28,4.0,2,36.5,6.2,2,0.1,0.0,C
SKU-0652,standard,171.86,3696,635194.56,3.0,2,14.3,3.3,2,0.28,1.0,C
SKU-0438,consumable,32.05,19768,633564.4,2.0,4,6.0,1.0,5,0.759,0.0,C
SKU-1841,standard,408.66,1549,633014.34,3.0,2,18.9,6.6,3,0.172,1.0,C
SKU-3294,standard,189.73,3334,632559.82,3.0,3,16.7,1.3,2,0.234,1.0,C
SKU-0428,consumable,23.87,26496,632459.52,1.0,3,9.8,1.1,5,0.511,0.0,C
SKU-0319,expensive_strategic,11286.16,56,632024.96,4.0,1,28.5,6.2,2,0.18,2.0,C
SKU-2178,standard,192.93,3272,631266.96,2.0,3,24.4,4.1,3,0.232,1.0,C
SKU-1505,standard,152.24,4138,629969.12,2.0,5,14.4,3.1,3,0.232,1.0,C
SKU-2101,consumable,31.1,20207,628437.7,1.0,5,3.3,0.8,3,0.371,0.0,C
SKU-0140,consumable,12.61,49664,626263.04,2.0,5,6.9,0.8,4,0.573,0.0,C
SKU-2568,expensive_strategic,28457.91,22,626074.02,5.0,2,34.6,7.2,3,0.179,2.0,C
SKU-2840,standard,679.77,921,626068.17,2.0,3,29.5,2.2,3,0.259,1.0,C
SKU-2263,consumable,40.71,15372,625794.12,1.0,3,8.2,1.2,3,0.799,0.0,C
SKU-2478,consumable,13.71,45594,625093.74,2.0,3,6.0,1.3,5,0.387,0.0,C
SKU-0092,standard,855.98,726,621441.48,3.0,2,20.3,4.4,3,0.191,1.0,C
SKU-3002,consumable,12.67,48954,620247.18,2.0,5,7.8,1.8,4,0.627,0.0,C
SKU-2399,standard,197.88,3133,619958.04,2.0,3,18.7,3.5,2,0.315,0.0,C
SKU-0466,standard,1774.39,348,617487.72,3.0,3,26.0,1.4,2,0.193,1.0,C
SKU-0183,consumable,39.47,15626,616758.22,1.0,4,7.2,1.1,3,0.438,0.0,C
SKU-0830,standard,283.52,2172,615805.44,2.0,5,29.5,1.6,3,0.112,1.0,C
SKU-1995,consumable,12.39,49544,613850.16,2.0,5,4.5,1.1,5,0.613,0.0,C
SKU-1281,standard,915.29,670,613244.3,3.0,2,11.0,5.6,3,0.109,0.0,C
SKU-0770,consumable,33.87,18106,613250.22,2.0,5,7.9,1.4,3,0.67,0.0,C
SKU-1859,consumable,41.23,14848,612183.04,2.0,5,6.7,1.6,3,0.604,0.0,C
SKU-2236,standard,1481.97,413,612053.61,3.0,2,13.9,3.7,2,0.217,1.0,C
SKU-0553,standard,1928.49,317,611331.33,3.0,3,20.4,4.1,3,0.215,1.0,C
SKU-1273,consumable,34.62,17652,611112.24,2.0,5,3.5,1.7,4,0.652,0.0,C
SKU-2745,standard,437.65,1395,610521.75,3.0,3,16.8,2.6,2,0.229,0.0,C
SKU-0341,standard,1298.21,469,608860.49,2.0,3,14.1,5.6,3,0.212,0.0,C
SKU-1042,consumable,25.63,23751,608738.13,2.0,3,9.8,1.4,5,0.398,0.0,C
SKU-1591,standard,1648.11,369,608152.59,3.0,3,14.4,3.5,2,0.172,0.0,C
SKU-1707,standard,172.0,3534,607848.0,2.0,3,22.5,6.8,1,0.125,0.0,C
SKU-2759,standard,1160.47,523,606925.81,2.0,2,13.7,5.8,2,0.13,0.0,C
SKU-0901,expensive_strategic,46660.48,13,606586.24,4.0,1,40.1,5.2,2,0.153,1.0,C
SKU-2958,consumable,14.03,43186,605899.58,1.0,4,6.0,1.0,5,0.635,0.0,C
SKU-2826,consumable,21.43,28186,604025.98,1.0,4,7.7,1.6,3,0.618,0.0,C
SKU-0104,standard,327.17,1844,603301.48,3.0,2,25.5,3.6,2,0.283,0.0,C
SKU-2268,standard,751.52,802,602719.04,3.0,2,14.2,6.4,2,0.304,0.0,C
SKU-2383,consumable,21.41,28141,602498.81,1.0,5,3.4,1.4,3,0.685,0.0,C
SKU-2557,standard,200.98,2996,602136.08,2.0,3,11.7,5.6,3,0.154,0.0,C
SKU-2736,consumable,41.73,14417,601621.41,2.0,4,6.7,1.1,3,0.353,0.0,C
SKU-2671,standard,364.13,1650,600814.5,2.0,3,9.0,1.1,2,0.13,0.0,C
SKU-0119,consumable,18.82,31908,600508.56,1.0,3,4.0,0.9,5,0.639,0.0,C
SKU-2829,standard,1270.1,472,599487.2,2.0,2,8.0,4.7,2,0.245,0.0,C
SKU-0724,standard,725.82,825,598801.5,2.0,2,9.9,6.4,3,0.119,0.0,C
SKU-3325,consumable,20.39,29354,598528.06,1.0,4,5.1,0.7,4,0.62,0.0,C
SKU-2548,standard,783.81,763,598047.03,3.0,2,13.1,2.1,2,0.244,0.0,C
SKU-2283,standard,934.28,640,597939.2,2.0,3,23.9,1.7,3,0.138,1.0,C
SKU-0873,standard,1075.42,556,597933.52,3.0,3,9.0,6.1,3,0.261,1.0,C
SKU-1659,standard,191.58,3114,596580.12,2.0,2,28.0,5.3,2,0.152,1.0,C
SKU-1045,consumable,21.49,27714,595573.86,2.0,5,4.2,1.2,4,0.464,0.0,C
SKU-3297,standard,1387.95,429,595430.55,2.0,2,14.9,5.0,2,0.322,0.0,C
SKU-3259,standard,348.16,1696,590479.36,3.0,2,21.8,5.8,3,0.108,0.0,C
SKU-1544,expensive_strategic,8810.14,67,590279.38,4.0,2,40.9,5.8,3,0.192,1.0,C
SKU-1718,standard,143.11,4113,588611.43,3.0,3,7.8,5.9,2,0.17,1.0,C
SKU-1551,consumable,14.82,39596,586812.72,2.0,4,8.1,0.8,3,0.566,0.0,C
SKU-1498,standard,247.57,2370,586740.9,2.0,3,18.0,2.9,2,0.155,1.0,C
SKU-1083,standard,239.75,2446,586428.5,2.0,3,24.8,6.3,3,0.242,1.0,C
SKU-1812,consumable,23.53,24902,585944.06,1.0,5,7.0,1.1,5,0.78,0.0,C
SKU-1367,standard,649.87,900,584883.0,3.0,2,14.0,4.8,2,0.259,0.0,C
SKU-2803,consumable,17.0,34410,584970.0,1.0,4,8.9,1.4,4,0.746,0.0,C
SKU-2198,consumable,13.0,44961,584493.0,1.0,4,10.0,1.4,1,0.669,0.0,C
SKU-2842,consumable,45.65,12788,583772.2,2.0,3,9.6,1.8,1,0.635,0.0,C
SKU-1773,consumable,24.21,24054,582347.34,2.0,5,3.5,1.7,4,0.776,0.0,C
SKU-2040,expensive_strategic,10213.37,57,582162.09,5.0,2,35.1,5.5,3,0.156,2.0,C
SKU-3468,standard,245.61,2357,578902.77,2.0,3,20.6,6.3,2,0.132,1.0,C
SKU-1197,consumable,18.89,30536,576825.04,1.0,5,2.1,1.2,3,0.79,0.0,C
SKU-0253,consumable,40.62,14161,575219.82,1.0,4,8.5,1.8,3,0.569,0.0,C
SKU-0796,consumable,13.41,42881,575034.21,1.0,4,2.6,0.5,3,0.499,0.0,C
SKU-3166,standard,1801.91,319,574809.29,3.0,3,12.9,6.8,3,0.338,0.0,C
SKU-3225,expensive_strategic,28727.58,20,574551.6,4.0,1,16.7,5.6,2,0.15,2.0,C
SKU-0735,standard,761.25,752,572460.0,2.0,2,8.2,2.0,3,0.311,1.0,C
SKU-3149,consumable,35.98,15900,572082.0,2.0,4,6.6,0.8,5,0.647,0.0,C
SKU-1278,consumable,23.2,24659,572088.8,1.0,3,5.6,0.9,4,0.46,0.0,C
SKU-2560,standard,833.53,685,570968.05,2.0,3,10.0,3.2,2,0.326,1.0,C
SKU-2846,standard,956.38,597,570958.86,3.0,2,17.6,6.8,2,0.289,0.0,C
SKU-2639,consumable,40.47,14096,570465.12,1.0,3,9.3,0.6,4,0.664,0.0,C
SKU-2804,consumable,31.23,18225,569166.75,1.0,4,4.8,0.7,3,0.523,0.0,C
SKU-0113,consumable,13.29,42750,568147.5,2.0,5,9.8,1.1,4,0.533,0.0,C
